subject_id,sentence_id,text,n_channels,sfreq,ai_valence,ai_arousal,eeg_faa,eeg_alpha_suppression
ZAB,238,"Dr. Benjamin Franklin (January 17, 1706 - April 17, 1790) was an American publisher, journalist, author, philanthropist, abolitionist, public servant, statesman, scientist, librarian, diplomat, poet, musician, philosopher, economist, and inventor.",105,500,0.9930128455162048,-0.06416666666666665,-18.90846004043681,11.10692408835448
ZAB,239,"Mildred Bailey (February 27, 1907 - December 12, 1951) was a popular American singer during the 1930s.",105,500,0.9984379410743713,0.03149999999999999,-19.61868545576159,5.6311906893029695
ZAB,240,"John W. Duarte(October 2, 1919 - December 23, 2004) was a British composer and classical guitarist.",105,500,0.9935184121131897,-0.02671428571428572,-18.499465614823258,13.970164223859737
ZAB,241,"Sir Charles Galton Darwin, FRS (December 18, 1887 - December 13, 1962) was the English physicist grandson of Charles Darwin who served as director of the National Physical Laboratory (NPL) during World War II.",105,500,0.995884120464325,-0.014941176470588236,-18.625226141630222,11.810646259498027
ZAB,242,"Friends recall him as disciplined and focused, neither drinking nor gambling during a trip to Las Vegas.",105,500,0.9672664999961853,0.006999999999999992,-18.220634304075016,10.45835060103023
ZAB,243,"Graham Stuart, (born October 24, 1970) is a former English football (soccer) player who plays as a central-midfielder.",105,500,0.989871084690094,0.22028571428571425,-19.03638925303123,8.445259690323141
ZAB,244,"George Timothy Clooney (born May 6, 1961 in Lexington, Kentucky) is an American film and television actor, known for his former role in the long-running television drama ER (1994-99).",105,500,0.9928411245346069,-0.07185714285714286,-18.590078301905795,11.125508650148436
ZAB,245,"He is a strong supporter of the Democratic Party and is of mostly Irish American heritage, although he also has some distant German ancestry.",105,500,0.9959338307380676,0.02526315789473684,-19.01688966510522,7.854907884030436
ZAB,246,"Lawford became an American citizen in 1960, in time to vote for his brother-in-law John F. Kennedy.",105,500,0.9985620379447937,-0.11014285714285713,-18.080394474427283,16.87303294774748
ZAB,247,He and his wife belonged to the Epiphany Catholic Church in Miami for many years.,105,500,0.9850132465362549,-0.0615,-19.267045939139535,7.1220619012948365
ZAB,248,Stella Dorothea Gibbons (5 January 1902 - 19 December 1989) was an English novelist and poet.,105,500,0.9751260876655579,-0.1234,-18.533420258491315,10.888674924391633
ZAB,249,"Didier Julia (born February 18, 1934) is a French politician.",105,500,0.9789884090423584,-0.1275,-18.996999380191426,8.067884923444373
ZAB,250,"John Davison Rockefeller (July 8, 1839 - May 23, 1937) was an American capitalist most known for his role in the early petroleum industry and the founding of Standard Oil (ExxonMobil is the largest of its descendants).",105,500,0.9970909357070923,-0.16152631578947368,-18.961461428145814,8.395638893923161
ZAB,251,"William Seward Burroughs (February 5, 1914 - August 2, 1997) was an American novelist, essayist, social critic and spoken word performer.",105,500,0.9935318231582642,-0.23390000000000005,-19.14163919658891,8.39118076593075
ZAB,252,"Johann Joachim Quantz (January 30, 1697 - July 12, 1773) was a German flutist, flute maker and composer.",105,500,0.9659428596496582,0.01257142857142857,-18.35181759979434,10.442630848162036
ZAB,253,"In so doing, he earned his way into the executive program at the bank.",105,500,0.9965080618858337,-0.17885714285714285,-18.84871801751005,10.204091862689564
ZAB,254,"Kim Basinger (born December 8, 1953 in Athens, Georgia) is an American film actress of Irish, Swedish and 1/8th Cherokee descent.",105,500,0.9951663017272949,-0.00044444444444444485,-18.05308018286081,24.98890280992811
ZAB,255,"Drew Blythe Barrymore (born February 22, 1975 in Culver City, California) is an American film and television actress and producer.",105,500,0.995747983455658,-0.055200000000000006,-18.91226411579732,10.075488850631977
ZAB,256,"Johannes (Hans) Wilhelm Geiger (September 30, 1882 - September 24, 1945) was a German physicist.",105,500,0.9871755242347717,0.03899999999999999,-18.522053446658568,11.195803988636028
ZAB,257,He spent his time there teaching English.,105,500,-0.6404376029968262,-0.1888,-18.795666349673944,9.038518046072527
ZAB,258,"Irwin Allen Ginsberg (IPA: /?g?nz?b?g/) (June 3, 1926 - April 5, 1997) was an American Beat poet born in Paterson, New Jersey.",105,500,0.9463966488838196,-0.07616666666666667,-18.229604609054427,11.25854596949658
ZAB,259,"Adolf Otto Reinhold Windaus (December 25, 1876 - June 9, 1959) was a significant German chemist.",105,500,0.9935687780380249,-0.02083333333333334,-18.38699355628676,9.208531738813923
ZAB,260,"Albert Einstein (March 14, 1879 - April 18, 1955) was a German-born Jewish theoretical physicist of German, Swiss and American citizenship, who is widely regarded as the greatest scientist of the 20th century or even of all time, ranking alongside the luminaries Newton and Gauss.",105,500,0.9996283054351807,-0.10904545454545454,-18.567445105930112,10.54653840001059
ZAB,261,"The same year, he renounced his Wuerttemberg citizenship and became stateless.",105,500,-0.9991356730461121,-0.19171428571428573,-19.05956474490167,7.689969634724956
ZAB,262,"When she became pregnant, Barrymore proposed marriage.",105,500,0.7266116738319397,0.3844,-18.940661033508313,7.484750396800758
ZAB,263,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 - April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",105,500,0.983767032623291,-0.05909090909090908,-18.543656894116967,11.51886884789204
ZAB,264,"Elvis Aron Presley (January 8, 1935 - August 16, 1977), also known as The King of Rock and Roll (sometimes shortened to The King) was an American singer and actor.",105,500,0.9982466697692871,0.008199999999999995,-18.525320679200643,13.488913029335443
ZAB,265,"David Manners (April 30, 1901 - December 23, 1998) was a Canadian film actor.",105,500,0.9944924116134644,-0.06620000000000001,-18.488663002565414,10.310308600377365
ZAB,266,"Francis Ford Coppola (born April 7, 1939 in Detroit, Michigan) is an Italian American film director, screenwriter, vintner, magazine publisher, and hotelier, most renowned for directing the highly regarded Godfather trilogy.",105,500,0.9989030361175537,-0.028058823529411768,-18.941459232287155,8.249024731984097
ZAB,267,"Stephen Baldwin (born May 12, 1966) is an American actor.",105,500,0.9951463341712952,-0.0785,-18.175005046287527,10.138549440193342
ZAB,268,He was wearing shoes without socks and died from a toe infection.,105,500,-0.9991979002952576,-0.055300000000000016,-19.45098697714042,5.113559951827762
ZAB,269,"Helen Traubel (June 16, 1899 - July 28, 1972), was an American operatic soprano, best known for her Wagnerian roles, especially that of Brunnhilde.",105,500,0.997747004032135,-0.03155555555555556,-19.021256741914048,9.184016160682472
ZAB,270,"Jonathan Aitken (born August 30, 1942) is a former Conservative minister, and convicted perjurer.",105,500,0.9305496215820312,-0.03287499999999999,-18.580948317146174,13.149773690706715
ZAB,271,"In 1960, Dole was elected as a Republican to the United States House of Representatives for the 87th Congress and to three succeeding Congresses, spanning from January 3, 1961 to January 3, 1969.",105,500,0.9817736744880676,-0.0748125,-18.749402499931367,11.800321001646818
ZAB,272,"John Alston Maxton, Baron Maxton (born May 5, 1936) was a Labour backbench Member of Parliament in the British House of Commons.",105,500,0.9732042551040649,-0.21084615384615385,-19.708626830560792,4.230528687314433
ZAB,273,Reagan's presidency is regarded as a turning point for the United States Republican Party and the American conservative movement.,105,500,0.9979179501533508,0.059166666666666666,-19.01436370694148,9.002111853271165
ZAB,274,"Richard Bruce Cheney (born January 30, 1941), widely known as Dick Cheney, is an American politician and businessman affiliated with the U.S. Republican Party.",105,500,0.9641277194023132,0.04953846153846154,-19.281382085739814,7.963264128523107
ZAB,275,"As he once joked, he was the youngest ex-governor in the nation's history.",105,500,0.9969333410263062,-0.125625,-18.444497015566014,11.382773642263846
ZAB,276,"Frank Charles Carlucci III (born October 18, 1930) was a government official in the United States, associated with the Republican Party.",105,500,0.982196569442749,0.1085,-19.115792036746953,8.273811928196876
ZAB,277,"He is a strong supporter of the Democratic Party and is of mostly Irish American heritage, although he also has some distant German ancestry.",105,500,0.9959338307380676,0.02526315789473684,-18.259411422438927,11.602418901774412
ZAB,278,"Henry David Reginald Margesson, 1st Viscount Margesson, of Rugby (July 26, 1890-December 24, 1965) was a British Conservative politician most popularly remembered for his tenure as Government Chief Whip in the 1930s.",105,500,0.9967713952064514,0.010400000000000001,-18.269723635170585,13.668758410810954
ZAB,279,"In retrospect, many now view Gore as a helpful factor in the 1992 campaign.",105,500,0.8722189664840698,-0.0625,-19.239583466662488,7.78041911199555
ZAB,280,Benjamin Everett Jordan (8 September 1896 - 15 March 1974) was a Democratic U.S. senator from the state of North Carolina between 1958 and 1973.,105,500,0.9714871644973755,-0.19929999999999998,-18.526021399915688,11.120814216297083
ZAB,281,"He is in the Gaullist political family, currently a member of the UMP.",105,500,0.8636873960494995,-0.018000000000000002,-18.39616613967646,11.869575689125636
ZAB,282,"The election of fellow-Republican Dwight Eisenhower to the presidency saw Rockefeller appointed first as chair of the President's Advisory Committee on Government Organization and later as an undersecretary in the Department of Health, Education, and Welfare.",105,500,0.9883550405502319,-0.08128,-19.57931930845793,5.834886602180764
ZAB,283,Samuel Adams (5 June 1805 - 27 February 1850) was a Democratic Governor of the State of Arkansas.,105,500,0.9536770582199097,-0.09557142857142856,-18.693406941455233,11.004105364421896
ZAB,284,"He graduated from West Point in 1843, ranking 21st in a class of 39.",105,500,0.9220332503318787,-0.07150000000000001,-19.407726273004563,6.499623412529355
ZAB,285,"Brice Lalonde (born February 10, 1946) is a former socialist and Green Party leader in France, who ran for President of France in 1981.",105,500,0.9809920191764832,-0.013166666666666669,-18.99573227272932,8.154036564077444
ZAB,286,"Generally regarded as a member of the moderate New Democrat wing of the Democratic Party, he headed the centrist Democratic Leadership Council in 1990 and 1991.",105,500,0.9948227405548096,-0.1194705882352941,-18.787772323287182,12.767655124354128
ZAB,287,Clooney left AMC to run as a Democrat in the 2004 election for a seat in the House of Representatives representing Kentucky's 4th Congressional district.,105,500,-0.9832786917686462,-0.10371428571428572,-19.254447046880408,8.92099669860582
ZAB,288,Rupert John Cornford (27 December 1915 - 28 December 1936) was an English poet and communist.,105,500,0.9778625965118408,-0.007857142857142849,-19.829781054554402,4.554766975668531
ZAB,289,"At the academy, he established a reputation as a fearless and expert horseman.",105,500,0.9997909665107727,0.1122,-18.173977291396078,13.120021811601593
ZAB,290,"Frank Durward White (June 4, 1933 - May 21, 2003) was the Republican governor of the U.S. state of Arkansas from 1981 to 1983.",105,500,0.973383367061615,-0.0713,-19.002567855277093,8.824621468538423
ZAB,291,Bush is a lifelong member of the Republican Party and was a businessman in both the oil and professional sports industries.,105,500,0.9991247057914734,-0.06033333333333333,-18.911862340340477,9.11394015684812
ZAB,292,"Bush is a Republican, and has Dick Cheney as his Vice President.",105,500,0.9950227737426758,0.042749999999999996,-18.244657482724044,11.185032130724936
ZAB,293,He served in the United States Senate as a Republican from Minnesota.,105,500,0.9725567102432251,-0.07214285714285715,-19.258107579795144,6.81170920288687
ZAB,294,"His father, a tanner, and his mother were born in Pennsylvania.",105,500,0.9709445238113403,-0.09566666666666666,-19.251216770464193,6.6813927233820944
ZAB,295,Lincoln was the first Republican president.,105,500,0.9975911378860474,0.06575,-19.218875517678207,6.23724201026433
ZAB,296,"Vasil Petrov Kolarov (July 16, 1877 - January 23, 1950) was a Bulgarian communist political leader.",105,500,0.9887825846672058,0.23625000000000002,-18.57859606991855,15.998625900371382
ZAB,297,Erich Honecker (25 August 1912 - 29 May 1994) was a German Communist politician who led East Germany from 1971 until 1989.,105,500,0.9021084308624268,-0.06999999999999999,-18.601695386877704,10.122620936021537
ZAB,298,"Walter Ulbricht (June 30, 1893 - August 1, 1973) was a German communist politician.",105,500,0.9536888599395752,-0.0826,-19.17881588403608,9.335049518719607
ZAB,299,"The contest between the two was bitter, although they differed little on issues.",105,500,-0.9953888654708862,-0.12144444444444444,-18.6949434947547,13.007600962799883
ZAB,300,"Joseph Forney Johnston (March 23, 1843 - August 8, 1913) was an American Democratic politician who was the Governor of Alabama from 1896 to 1900.",105,500,0.974840521812439,-0.0676,-17.696872051347462,29.321683888010632
ZAB,301,"Hanks is a Democrat and has supported many candidates, including Hilary Clinton, Diane Feinstein, Al Gore, and John Kerry.",105,500,0.9980534315109253,-0.081,-19.04203320311867,10.200225608604498
ZAB,302,"Arnold Alois Schwarzenegger (born July 30, 1947 in Thal, Styria, Austria) is an Austrian-American actor, Republican politician, and bodybuilder, currently serving as the 38th Governor of California.",105,500,0.9906116127967834,0.15619999999999998,-18.82292406731697,14.495320574069504
ZAB,303,"James Douglas McKay (June 24, 1893 - July 22, 1959) born in Portland, Oregon, was a Republican from Oregon.",105,500,0.9863983988761902,0.006166666666666665,-19.241463647801886,8.27355318317414
ZAB,304,"He served as the Governor of California from January 2, 1939 until January 4, 1943, and was the only Democrat elected to that office between 1898 and 1954.",105,500,0.8061955571174622,-0.04656250000000001,-19.38779350358574,6.334934788222839
ZAB,305,"He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.",105,500,-0.9281597137451172,-0.11833333333333333,-19.41016782551792,8.177862771911549
ZAB,306,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",105,500,0.993251621723175,-0.005125000000000001,-18.983305723944902,13.45378011002638
ZAB,307,"Diane Julie Abbott (born September 27, 1953 in Paddington, London) is a British Labour Member of Parliament for Hackney North and Stoke Newington constituency.",105,500,0.9381794929504395,-0.01833333333333333,-18.411727604248807,11.961496426846347
ZAB,308,"In the Senate, he was aligned with the Federalists.",105,500,0.7802287340164185,-0.16699999999999998,-18.78520504338378,10.020755322049732
ZAB,309,She is a member of the Democratic Party.,105,500,0.9787776470184326,0.07680000000000001,-18.578642535602334,15.365894581989155
ZAB,310,Koldewey was a self-trained classical era archaeological historian.,105,500,0.9941672086715698,-0.2902,-18.24135590459787,18.472487302603085
ZAB,311,"John Ellis ""Jeb"" Bush (born February 11, 1953), a Republican, is the forty-third and current Governor of Florida.",105,500,0.9950491786003113,-0.1316,-19.05260858984876,9.55860124908398
ZAB,312,"Rather than retire, Adams would go on to win election as a Democratic-Republican to the House of Representatives beginning with the 22nd Congress, serving from March 4, 1831, until his death.",105,500,0.978975236415863,-0.07778947368421053,-18.962950513759576,13.620829546506808
ZAB,313,"Lyman Enos Knapp (November 5, 1837 - October 9, 1904) was an American Republican politician who was the Governor of the District of Alaska from 1889 to 1893.",105,500,0.98711097240448,0.0058,-19.481667679301456,6.6009879887272485
ZAB,314,"Henry Bolte was born in Ballarat, the son of a publican of German descent (the family name was pronounced Bol-tee).He was to spend the first 24 years of his life (apart from three years at boarding school) in the small western district town of Skipton.",105,500,0.9085322022438049,-0.1278709677419355,-18.104769296953428,24.35827211242753
ZAB,315,"After working in various manual jobs he married Edith Elder in 1934 and bought a small farm at Bamganie near Meredith, where he lived for the rest of his life, running sheep and cattle.",105,500,0.8275567293167114,-0.15170833333333333,-18.913546730513296,10.057018612927067
ZAB,316,He was noted for his involvement in conservation and the protection of wildlife.,105,500,0.9996520280838013,-0.015700000000000002,-17.66083712415441,24.75355779018481
ZAB,317,"He was born in Groton, England, as the son of John Winthrop, the founding governor of the Massachusetts Bay Colony.",105,500,0.9903614521026611,-0.08008333333333333,-19.347350925086975,7.347563101049402
ZAB,318,"During the Great Depression, which hit all of Kansas very hard, the Doles moved into the basement of their home, and rented out the rest of their house.",105,500,-0.9722223877906799,0.014809523809523807,-18.53735288905557,14.312841340278567
ZAB,319,"Dole has worked part-time for a Washington, DC, law firm, and engaged in a career of writing, consulting, public speaking, and television appearances.",105,500,0.9913902282714844,0.022461538461538463,-18.748045219834363,13.822707222287148
ZAB,320,"As an Army officer, he led a pioneering scientific expedition throughout a large area of the Great Plains, which he famously described as the ""Great American Desert.""",105,500,0.9972860813140869,0.07673684210526317,-18.79858491973601,15.237074057224977
ZAB,321,His work dealt largely with the poor urban black and mulatto communities of Bahia.,105,500,0.7123233675956726,-0.0629,-18.066974227903508,20.281741049799685
ZAB,322,Laurance and Mary had three daughters and a son.,105,500,0.9939321875572205,-0.20500000000000002,-18.885073358454534,14.113183078183544
ZAB,323,Jorge Amado went to Rio de Janeiro in 1931 and in the next year started to study law in the University of Rio de Janeiro.,105,500,0.9268993735313416,0.0003999999999999976,-18.739225481643356,11.330074647552966
ZAB,324,"Marvin graduated from Woodberry Forest School in 1975, and spent most summers and holidays at the sprawling family estate, the Bush Compound.",105,500,0.9928790926933289,-0.11985714285714286,-17.77470703871891,21.195187482667286
ZAB,325,"He was a director of the Sterling, Virginia company Securacom, also known as Stratesec, from 1993 until fiscal year 2000.",105,500,0.861469030380249,-0.04623076923076923,-19.241484592194954,8.064648237466049
ZAB,326,"Coltrane moved to Philadelphia, Pennsylvania in June 1943.",105,500,0.9823710918426514,0.14833333333333334,-18.344184074238157,19.23125752408258
ZAB,327,"Bush and his former wife, Sharon Smith, were married for 23 years.",105,500,0.9924625158309937,-0.0977777777777778,-17.62520678295799,20.96283205686955
ZAB,328,"At the age of 17, and having barely passed West Point's height requirement for entrance, Grant received a cadetship to the United States Military Academy at West Point, New York, through his U.S. Congressman, Thomas L. Hamer.",105,500,0.9834892749786377,-0.14421739130434783,-18.45199280001779,20.22545710927853
ZAB,329,"In the fall of 1823 they moved to the village of Georgetown in Brown County, Ohio, where Grant spent most of his time until he was 17.",105,500,0.9109418988227844,-0.07621052631578946,-18.815218972476718,12.817058479386906
ZAB,330,"In 1920, after years of moving from town to town, the family settled in Dixon, Illinois.",105,500,0.9798071384429932,-0.1012,-18.12658927089404,21.674848008256745
ZAB,331,"She is the youngest daughter of their household, eternally a baby.",105,500,0.9991030693054199,-0.23325,-18.989649786882236,10.186093154517124
ZAB,332,"His nationally televised speech ""A Time for Choosing"" electrified conservatives; soon after, several top Republican contributors visited Reagan at his home in Pacific Palisades, California, urging him to seek the governorship in 1966.",105,500,0.9861310720443726,-0.08629411764705881,-19.039358668456774,8.669040054656758
ZAB,333,"In 1928, Reagan entered Eureka College in Eureka, Illinois, majoring in economics and sociology, and graduating in 1932.",105,500,0.9946838021278381,-0.045200000000000004,-18.296721364478117,15.942126685690615
ZAB,334,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.",105,500,0.9974984526634216,-0.15657142857142858,-18.106515283448726,15.147952936675917
ZAB,335,He is the heir to several Forbes family offshore trusts.,105,500,0.9948452711105347,-0.03428571428571429,-18.16483411188046,18.1759431429107
ZAB,336,"Rodgers shortly fled debt and prosecution by going to Barbados, leaving Deborah behind.",105,500,-0.8835954666137695,0.1272,-18.421386836026517,15.341431775264887
ZAB,337,"At the age of 17, Franklin ran away to Philadelphia, seeking a new start in a new city.",105,500,-0.8121294975280762,-0.10555555555555556,-18.501993114963085,15.366229831230324
ZAB,338,"After a few months, while working in a printing house, Franklin was induced by Pennsylvania Governor Sir William Keith to go to London, ostensibly to acquire the equipment necessary for establishing another newspaper in Philadelphia.",105,500,-0.992526650428772,-0.0798695652173913,-18.376153878844253,13.140904377411898
ZAB,339,"Cannon County, Tennessee is named in his honor.",105,500,0.994738757610321,0.010799999999999994,-17.73127534094862,29.89993075955635
ZAB,340,"Nicholas Gilman, Jr. (August 3, 1755 - May 2, 1814) was a soldier in the Continental Army during the American Revolutionary War, a delegate to the Continental Congress, and a signer of the U.S. Constitution, representing New Hampshire.",105,500,0.9911733269691467,0.058,-18.47971040220456,11.324524548574033
ZAB,341,"Details of Cheney's second Wyoming arrest, in July 1963, have fallen victim to time and record destruction practices.",105,500,-0.9953674077987671,0.041999999999999996,-18.71076918699811,12.430575898331279
ZAB,342,"Cheney grew up in Casper, Wyoming, and met his high-school sweetheart and future wife, Lynne Vincent, at age fourteen.",105,500,0.9987442493438721,0.05336363636363636,-18.156340231465027,15.744999246172139
ZAB,343,"Carlucci became Ambassador to Portugal, and served in this position from 1974 until 1977.",105,500,0.9872207045555115,0.0182,-18.149967519848225,20.954420860632894
ZAB,344,His father changed the family name from Levy when he was a child.,105,500,-0.8954670429229736,-0.1541,-18.090429878437543,14.711781747693852
ZAB,345,"In 1961 he participated in a CIA mission to Congo, in which he used his athletic ability to rescue US citizens from mobs, but was also reportedly involved in the assassination of Prime Minister Patrice Lumumba.",105,500,-0.8622138500213623,0.12159090909090908,-18.903159059297266,11.307952090116995
ZAB,346,"Clooney got his start in Los Angeles, a young college dropout from Kentucky who spent a good chunk of his struggling actor years riding to auditions on a bicycle.",105,500,0.9622380137443542,0.007117647058823532,-18.722539189718375,12.06986384992387
ZAB,347,"Peter Sydney Lawford (September 7, 1923 - December 24, 1984) was a Hollywood actor and member of Frank Sinatra's ""Rat Pack,"" more noted for his off-screen activities as a celebrity than for his acting.",105,500,0.5934430956840515,0.042388888888888886,-17.88062160562989,35.89812203506017
ZAB,348,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km�) plantation in South Carolina; and an island retreat in Florida.",105,500,0.993152379989624,-0.1252,-18.19472651382853,23.81006345033526
ZAB,349,He received training in intelligence at Verdun and was briefly assigned to a staff of French officers.,105,500,0.8388212323188782,-0.028090909090909097,-17.67225368119887,28.969470906708956
ZAB,350,He is considered the founder of modern Biblical criticism.,105,500,0.9983615279197693,-0.06999999999999999,-18.055488541000116,23.353512362176215
ZAB,351,"The Bushes moved to Columbus, Ohio, in 1923, where Bush worked for the Hupp Products Company, where his business efforts generally failed.",105,500,-0.9996957778930664,-0.0543,-17.660216109124406,24.411519860913046
ZAB,352,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",105,500,-0.8690275549888611,-0.03555555555555555,-18.986223223165826,10.132840732569734
ZAB,353,"In 1925, he joined the United States Rubber Company (based in New York City) as manager of the foreign division, and moved to Greenwich, Connecticut.",105,500,0.5877053737640381,0.010470588235294113,-18.260244426986926,23.205321659837153
ZAB,354,"After his discharge in 1919, Bush went to work for the Simmons Hardware Company in St. Louis, Missouri.",105,500,-0.8562126159667969,-0.03577777777777777,-18.352321880718044,18.486111932464002
ZAB,355,Clooney was Ferrer's third wife.,105,500,0.996833860874176,-0.14966666666666664,-17.69844432837414,19.03969799684498
ZAB,356,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co.",105,500,-0.8726251721382141,-0.123,-17.912838750673444,27.494371875973798
ZAB,357,"He did not complete his degree, choosing instead to seek his fortune in the United States of America; but the First World War intervened.",105,500,-0.9918270111083984,0.05633333333333334,-17.815829884892775,23.357907272188783
ZAB,358,"He received his ""boot"" training at Paris Island, South Carolina.",105,500,-0.9155774712562561,-0.007428571428571428,-17.94607551929777,26.01687806052804
ZAB,359,His parents were both members of the Nazi party.,105,500,-0.966174840927124,0.08480000000000001,-18.37861993163344,18.639999858099856
ZAB,360,"After he graduated basic training, he was sent to Camp Lejuene in North Carolina where he underwent advanced training before being sent to Korea.",105,500,-0.9844992756843567,0.09326315789473684,-18.305727071997627,17.658861860462697
ZAB,361,He moved to San Juan where he started to work for the Texas Company as a file clerk.,105,500,-0.701769232749939,0.02925000000000001,-18.494330451354173,15.709834639162732
ZAB,362,He married Carolyn Bessette in 1996.,105,500,0.9761896133422852,0.07,-17.959206499355364,19.279570169217017
ZAB,363,"Ferrer had previously been married to Uta Hagen (1938-1948), by whom he had a daughter, and actress Phyllis Hill (1948-1953).",105,500,0.9829675555229187,-0.11727272727272728,-18.48587353565378,15.37871399359181
ZAB,364,"At the time of his death, Ferrer was married to Stella Magee, whom he married in 1992.",105,500,0.8856744766235352,0.016500000000000004,-17.947231545659633,20.88983689105527
ZAB,365,"He married his second wife, Elizabeth Harris in June 2003.",105,500,0.9797115921974182,-0.044999999999999984,-18.385638965243537,18.480343539063654
ZAB,366,"Dole has been married to Senator Elizabeth Dole, nee Hanford of North Carolina since 1975.",105,500,0.9837790131568909,-0.178,-18.20009937537081,21.59767363350897
ZAB,367,"The couple have four children: daughters Katherine and Christina, and sons Patrick and Christopher.",105,500,0.9967792630195618,-0.06871428571428571,-18.285099093292587,27.03312058421137
ZAB,368,"Barrymore married Katherine Corri Harris (1891-1927), an actress who starred in the 1918 film The House of Mirth, on September 1, 1910 and divorced in 1916.",105,500,0.5869911909103394,-0.07619999999999999,-18.359196825989184,22.602757939639357
ZAB,369,"He married Blanche Marie Louise Oelrichs (1890-1950), a New York mining heiress who wrote under the pseudonym ""Michael Strange,"" on August 5, 1920 and divorced her in 1925.",105,500,-0.9503234028816223,-0.09053846153846153,-17.39140125688863,22.66117690746418
ZAB,370,"His fourth wife was Elaine Barrie (nee Elaine Jacobs, 1916-2003), an actress; they married on November 9, 1936 and divorced in 1940.",105,500,-0.7639380097389221,-0.066,-18.662499335558053,14.29234264697268
ZAB,371,"Grant married Julia Boggs Dent (1826 - 1902) on August 22, 1848.",105,500,0.9791146516799927,-0.060799999999999986,-18.060041083485626,17.400301222108812
ZAB,372,He was given just his grandfather's first and last name and was not given any middle name.,105,500,-0.9985804557800293,-0.16225,-17.77092507402425,22.019520087053895
ZAB,373,"Kennedy married his second wife Jacqueline Bouvier on September 12, 1953.",105,500,0.9944796562194824,-0.044999999999999984,-19.071159978787733,6.488891033670311
ZAB,374,Reagan later married actress Jane Wyman in 1940.,105,500,0.983025312423706,-0.027333333333333334,-19.112819567724987,6.40825047498787
ZAB,375,Reagan remarried in 1952 to actress Nancy Davis.,105,500,0.9617741703987122,0.037333333333333336,-19.129955196273457,7.584762974815405
ZAB,376,"Cheney grew up in Casper, Wyoming, and met his high-school sweetheart and future wife, Lynne Vincent, at age fourteen.",105,500,0.9987442493438721,0.05336363636363636,-18.81634118500306,9.652369051350284
ZAB,377,"In 1964, he married Lynne Vincent.",105,500,0.9765847325325012,0.07,-18.780790638544858,8.26299976749901
ZAB,378,"Therefore, from a very young age, Lincoln was exposed to anti-slavery sentiment.",105,500,0.9327778220176697,-0.076875,-18.643717751952558,8.342243829390245
ZAB,379,"Einstein married Mileva Maria on January 6, 1903.",105,500,0.9906408190727234,0.07,-17.781282791692107,29.289040386702776
ZAB,380,"King married Coretta Scott on June 18, 1953.",105,500,0.9970008730888367,0.17333333333333334,-20.100257214738253,3.4613652022081047
ZAB,381,"His wife, former first lady Hillary Rodham Clinton, is currently the junior U.S. Senator from New York.",105,500,0.9973942041397095,-0.034888888888888886,-17.794722047813742,18.865908219576628
ZAB,382,"After Oxford, Clinton received a Juris Doctor (J.D.) degree from Yale Law School, where he met classmate Hillary Rodham whom he married in 1975.",105,500,0.9743102788925171,-0.04957142857142858,-19.537000321685316,6.966909377007008
ZAB,383,"In a valley of the Rolling Fork River, this was some of the best farmland in the area.",105,500,0.9997283816337585,-0.13308333333333333,-18.078279709166566,10.985389096148632
ZAB,384,"The most important item on Clinton's legislative agenda, however, was a complex health care reform plan, the result of a taskforce headed by Hillary Clinton, aimed at achieving universal coverage.",105,500,-0.6696971654891968,-0.08710526315789473,-18.53029331789319,11.329775996049781
ZAB,385,"On 29 January 1839, Darwin married his cousin Emma Wedgwood at Maer in an Anglican ceremony arranged to also suit the Unitarians.",105,500,0.9901342988014221,-0.03644444444444444,-17.080090716565024,22.075984450057714
ZAB,386,Shire is currently married to actress Didi Conn.,105,500,0.9703490138053894,-0.046799999999999994,-19.17808488359778,6.24093924347961
ZAB,387,These events soon led to the American Civil War.,105,500,-0.9620487093925476,0.20260000000000003,-19.24145879030229,7.408830116246758
ZAB,388,"He was married to actress Talia Shire, whose brother Francis Ford Coppola offered him his big break, scoring The Conversation in 1974.",105,500,0.9975322484970093,-0.09464285714285714,-18.001002641564313,20.74323526821035
ZAB,389,"Together, Professor J. Laurence Laughlin and Roosevelt's girlfriend and future wife, Alice Hathaway Lee, convinced Roosevelt to drop natural history in favor of politics.",105,500,-0.9737069606781006,-0.093375,-19.570859416291547,4.349370217679099
ZAB,390,"During this time, he was prescribed Ritalin for hyperactivity; years later, his wife Courtney Love blamed Ritalin for his addiction to heroin.",105,500,-0.9950699806213379,0.207,-19.48231005260359,5.144384337667258
ZAB,391,"Two years later, he married Laura Welch, a librarian originally from Midland.",105,500,0.9789227247238159,-0.23811111111111113,-19.31739910522137,5.067074857607334
