sentence_id,text,mean_eeg_faa_z,ai_valence,ai_valence_z,alignment_score
74,"He graduated from Princeton University in 1952, and attended Harvard University in 1954-55.",0.30610090912966753,0.9144591093063354,0.3488120954283897,0.10677169952605443
263,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 - April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",0.23383915831687802,0.983767032623291,0.45359635682266247,0.10606859029501366
379,"Einstein married Mileva Maria on January 6, 1903.",0.22042411747180787,0.9906408190727234,0.46398859773272194,0.1022742771722169
399,"On November 4, 1842, Lincoln married Mary Todd.",0.21340376100734323,0.9864126443862915,0.45759616609777587,0.0976527428678063
223,"The following year, he was elected House Minority Whip.",0.2587378317279291,0.931829035282135,0.3750730880644521,0.09704559754529493
133,"He won directing Emmys for his work on the original 1854 CBS teleplay, Twelve Angry Men.",0.19432119548616322,0.9984142780303955,0.4757410225115365,0.09244656423625146
79,The boycott lasted for 381 days.,-0.036266191678962244,-0.9950710535049438,-2.5381407686075095,0.0920486996225085
297,Erich Honecker (25 August 1912 - 29 May 1994) was a German Communist politician who led East Germany from 1971 until 1989.,0.26019819695430585,0.9021084308624268,0.3301395302074587,0.08590171050332233
281,"He is in the Gaullist political family, currently a member of the UMP.",0.29984621137551876,0.8636873960494995,0.272052091395231,0.08157378890164639
117,"Nicholas Clooney (born January 13, 1934) is an American television anchorman, game show and American Movie Classics host, as well as a politician from the state of Kentucky.",0.16414295056416844,0.9936400055885315,0.4685229644948802,0.07690474179926077
296,"Vasil Petrov Kolarov (July 16, 1877 - January 23, 1950) was a Bulgarian communist political leader.",0.16249585211460812,0.9887825846672058,0.46117919715684363,0.07493970661953217
82,Burroughs graduated from Harvard University in 1936.,0.16097546662936252,0.9873658418655396,0.4590372725261004,0.07389373914515886
101,"She worked as a librarian at the Fort Erie Public Library from 1974 to 1977, and was head of Special Collections at the St. Catharines Public Library from 1977 to 1990.",0.30219288527606025,0.8424834609031677,0.239994592387511,0.07252465832423395
160,"In 1988 he was named Minister of the Environment, and in 1990 founded the Green Party Generation Ecologie.",0.153425723884909,0.9868329167366028,0.4582315613845515,0.07030450901233692
165,He was a founder of the American Arithmometer Company.,0.14817093429598566,0.9906598925590515,0.4640174342795619,0.0687538967668288
65,He was educated at a religious Imam Hatip school and at Marmara University's faculty of economics and business.,0.37331333322633,0.8032523989677429,0.18068250147667586,0.06745118688192915
72,"Refocusing on academics, Cheney first matriculated to Casper Community College in 1963 and thereafter to the University of Wyoming where he began earning straight A's.",0.21044769783198208,0.8946569561958313,0.31887390238498536,0.06710627865562035
124,"He spent the remainder of his life in private pursuits, such as writing and painting.",0.21364763974864465,0.8882174491882324,0.30913823360078707,0.0660466539648733
87,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,0.13998058175138242,0.9946743249893188,0.47008671636148325,0.06580301202987753
119,"In 1974, he gained his first national fame by hosting the short-lived ABC daytime game show Money Maze.",0.14197951575191717,0.9790225625038147,0.4464233559104435,0.06338297189251053
127,Reynolds then signed with Metro-Goldwyn-Mayer and was cast in Three Little Words which starred Fred Astaire and Red Skelton.,0.131678340209287,0.996785044670105,0.47327784072615486,0.06232044052465537
89,He graduated from Morehouse College with a Bachelor of Arts degree in Sociology in 1948.,0.41871378757857675,0.7809417843818665,0.1469518519527789,0.061530766522834325
303,"James Douglas McKay (June 24, 1893 - July 22, 1959) born in Portland, Oregon, was a Republican from Oregon.",0.13366961475728228,0.9863983988761902,0.4575746288018548,0.06116382435465037
279,"In retrospect, many now view Gore as a helpful factor in the 1992 campaign.",0.19151875499207166,0.8722189664840698,0.28495067879672314,0.05457339923729413
151,"They founded the town of Portsmouth, Rhode Island.",0.11800792517232969,0.9715129137039185,0.4350697766201085,0.05134168164412796
347,"Peter Sydney Lawford (September 7, 1923 - December 24, 1984) was a Hollywood actor and member of Frank Sinatra's ""Rat Pack,"" more noted for his off-screen activities as a celebrity than for his acting.",-0.34975276858987375,0.5934430956840515,-0.1365209555896854,0.047748582188027675
91,"Dole is currently special counsel at the Washington, D.C., lobbying firm of Aaron Woo.",0.11302828973513672,0.9532413482666016,0.40744562634639814,0.04605288230599494
353,"In 1925, he joined the United States Rubber Company (based in New York City) as manager of the foreign division, and moved to Greenwich, Connecticut.",-0.31101520677663863,0.5877053737640381,-0.1451956196785927,0.04515804567739969
311,"John Ellis ""Jeb"" Bush (born February 11, 1953), a Republican, is the forty-third and current Governor of Florida.",0.09360141954525933,0.9950491786003113,0.4706534446210964,0.04405383053040072
368,"Barrymore married Katherine Corri Harris (1891-1927), an actress who starred in the 1918 film The House of Mirth, on September 1, 1910 and divorced in 1916.",-0.2991076474346122,0.5869911909103394,-0.14627536812932962,0.043752081238795634
309,She is a member of the Democratic Party.,0.0910547591561272,0.9787776470184326,0.44605307662617727,0.04061525546304612
149,"In 1870 the two Rockefellers, Andrews, Flagler, and a silent partner, Stephen V. Harkness, formed the Standard Oil Company, with John D. Rockefeller as president.",0.0694358193288291,0.9960628151893616,0.4721859268572199,0.032786616706873634
242,"Friends recall him as disciplined and focused, neither drinking nor gambling during a trip to Las Vegas.",0.07614732429804308,0.9672664999961853,0.42864977003724675,0.032640533049307814
57,"Jon Barry played his high school basketball at an athletic powerhouse, De La Salle High School in Concord, California before receiving a basketball scholarship to attend Georgia Tech.",-0.17558435235790754,0.5645424127578735,-0.1802149023893982,0.031642916921286006
145,"John Davison Rockefeller (July 8, 1839 - May 23, 1937) was an American capitalist most known for his role in the early petroleum industry and the founding of Standard Oil (ExxonMobil is the largest of its descendants).",0.0650808221284069,0.9970909357070923,0.4737403068460999,0.030831408644907937
308,"In the Senate, he was aligned with the Federalists.",0.2083040350895681,0.7802287340164185,0.1458738156720106,0.030386104418391686
289,"At the academy, he established a reputation as a fearless and expert horseman.",0.06119820533339411,0.9997909665107727,0.47782239039391594,0.02924187276022007
126,"He went to school at Marlborough College, and went to Balliol College, Oxford University, and was president of the Oxford Union and editor of Isis.",0.06720328162654635,0.8997381925582886,0.3265560485773465,0.021945638099395565
73,"He was re-elected several times, and served until 1784.",0.4909237381565249,0.7130897045135498,0.044368630110271194,0.021781613750618482
109,He later earned a Ph.D. in economics from the University of Virginia.,0.4793289361808286,0.7095606923103333,0.039033238145425565,0.018709760515939776
96,"His employment by the General Electric company further enhanced his political image; he travelled widely as a GE spokesman, and was noted for his anti-Communist speeches.",0.03805434844749318,0.9990829229354858,0.4767519237066931,0.018142483827747184
144,"With his interest in race cars, he formed a second company, the Henry Ford Company.",0.06296697761973787,0.8704848289489746,0.28232889600372196,0.01777739727607166
262,"When she became pregnant, Barrymore proposed marriage.",0.24443936368277167,0.7266116738319397,0.06481202964979936,0.015842611286585886
166,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",0.032481496366019255,0.9996320009231567,0.47758205579884705,0.015512579809906255
350,He is considered the founder of modern Biblical criticism.,0.03185447757418447,0.9983615279197693,0.47566127143668235,0.01515194130388787
138,"In 1974, he founded Arista Records, naming it after his secondary school honor society.",0.04939317234502179,0.8796554207801819,0.29619359783856,0.014629941425532065
312,"Rather than retire, Adams would go on to win election as a Democratic-Republican to the House of Representatives beginning with the 22nd Congress, serving from March 4, 1831, until his death.",0.03174250631836116,0.978975236415863,0.44635180522859697,0.01416832499768065
140,"Henry Ford, with eleven other investors and $28,000 in capital, incorporated the Ford Motor Company in 1903.",0.026398224734360865,0.9950268864631653,0.4706197419069772,0.012423525711287292
290,"Frank Durward White (June 4, 1933 - May 21, 2003) was the Republican governor of the U.S. state of Arkansas from 1981 to 1983.",0.022550609255152287,0.973383367061615,0.43789765060880614,0.009874858812628387
343,"Carlucci became Ambassador to Portugal, and served in this position from 1974 until 1977.",0.019221838897787346,0.9872207045555115,0.45881784442749046,0.00881932268901528
112,He also served as a Visiting Fellow at the American Enterprise Institute in 1977 and a Distinguished Fellow at the Yale School of Management from 1978 until 1980.,0.01816302260490197,0.9839062094688416,0.45380677350038495,0.00824250268534512
15,"The same year, they were each awarded by one of the UN's own Human Rights Prizes.",-0.3127469546846482,0.6687880158424377,-0.022609566663745348,0.0070710731208258985
111,"Snow graduated with a law degree from the George Washington University in 1967 and then taught economics at the University of Maryland, University of Virginia, as well as law at George Washington.",0.15331524742411484,0.7096164226531982,0.03911749493072343,0.005997308413915421
249,"Didier Julia (born February 18, 1934) is a French politician.",0.012231823507770478,0.9789884090423584,0.4463717204687583,0.00545994010363371
304,"He served as the Governor of California from January 2, 1939 until January 4, 1943, and was the only Democrat elected to that office between 1898 and 1954.",0.01804352586877638,0.8061955571174622,0.18513216088249188,0.0033404369340257127
235,"Bill ""Billy"" Boucher (b. November 10, 1899 in Ottawa, Ontario, Canada, died November 10, 1958) was a Canadian professional ice hockey rightwinger who played in the National Hockey League for the Montreal Canadiens, Boston Bruins and New York Americans.",0.005980813669508922,0.9876046180725098,0.4593982700468525,0.0027475754532449667
150,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,-0.02217465767337875,0.6212377548217773,-0.09449916804985196,0.0020954867019245577
80,"He graduated from Dartmouth College in 1930, where he was a member of the Psi Upsilon fraternity, the Dartmouth Glee Club, and the Casque & Gauntlet Society.",0.003475357843407767,0.9869957566261292,0.45847775340319724,0.0015933742563177735
321,His work dealt largely with the poor urban black and mulatto communities of Bahia.,0.022107478189130815,0.7123233675956726,0.043210031726768905,0.0009552648339511941
49,"He was educated at the Bury St Edmunds grammar school and at Trinity College, Dublin, studied law for a short time after 1624 at the Inner Temple, London, accompanied the ill-fated expedition of the duke of Buckingham for the relief of the Protestants of La Rochelle, and then travelled in Italy and the Levant, returning to England in 1629.",-0.44194875614560464,0.6899914741516113,0.009447211430303665,-0.004175183340667243
333,"In 1928, Reagan entered Eureka College in Eureka, Illinois, majoring in economics and sociology, and graduating in 1932.",-0.010988820616493911,0.9946838021278381,0.4701010445206943,-0.005165856049864328
159,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.",-0.017041462125875362,0.9960570335388184,0.472177185778959,-0.008046589628154546
320,"As an Army officer, he led a pioneering scientific expedition throughout a large area of the Great Plains, which he famously described as the ""Great American Desert.""",-0.019380421764970568,0.9972860813140869,0.47403534076595577,-0.009187004835545768
134,He and his wife had seven children.,-0.02410095626411124,0.993893027305603,0.4689054993115534,-0.011301070930908992
55,"Marvin graduated from Woodberry Forest School in 1975, and spent most summers and holidays at the sprawling family estate, the Bush Compound.",-0.026323381601210637,0.9928790926933289,0.4673725665043855,-0.012302826418032136
285,"Brice Lalonde (born February 10, 1946) is a former socialist and Green Party leader in France, who ran for President of France in 1981.",-0.038133416125763264,0.9809920191764832,0.44940090960008205,-0.01713719189307645
114,"Bessel was the son of a civil servant, and at the age of 14 he was apprenticed to the import-export concern Kulenkamp.",0.008465747306165672,-0.6774923801422119,-2.0580045139010306,-0.017422546169634442
243,"Graham Stuart, (born October 24, 1970) is a former English football (soccer) player who plays as a central-midfielder.",-0.04244981042892053,0.989871084690094,0.4628248628393138,-0.019646827689320016
92,"This has included becoming a television commercial spokesman for such products as Viagra and Pepsi-Cola, and as an occasional political commentator on the popular American interview program Larry King Live.",1.1547153490260367,0.6717302799224854,-0.018161258971062477,-0.020971084491522646
381,"His wife, former first lady Hillary Rodham Clinton, is currently the junior U.S. Senator from New York.",-0.04667073314402916,0.9973942041397095,0.4741988079408545,-0.022131206022624358
295,Lincoln was the first Republican president.,-0.04900348438637475,0.9975911378860474,0.4744965452869766,-0.02325198404835912
323,Jorge Amado went to Rio de Janeiro in 1931 and in the next year started to study law in the University of Rio de Janeiro.,-0.06373355641390843,0.9268993735313416,0.36762010230525943,-0.023429736529159043
66,"He was educated at Marlborough College and, in 1910, he graduated from Trinity College, Cambridge in mathematics.",-0.053118046299279874,0.9776647686958313,0.4443705542322774,-0.02360409567374677
383,"In a valley of the Rolling Fork River, this was some of the best farmland in the area.",-0.05540626479895816,0.9997283816337585,0.47772777047459747,-0.02646911135273145
339,"Cannon County, Tennessee is named in his honor.",-0.06649841261075781,0.994738757610321,0.47018412982127683,-0.031266498267885384
94,He was then hired by the legal department of CBS subsidiary Columbia Records.,0.012445838026069304,-0.9913479685783386,-2.5325119647785677,-0.03151923371271658
273,Reagan's presidency is regarded as a turning point for the United States Republican Party and the American conservative movement.,-0.06898821873992703,0.9979179501533508,0.4749906414942367,-0.03276875827482266
70,"Mrs. Cheney has a BA with highest honors from Colorado College, an MA from The University of Colorado, and a Ph.D from The University of Wisconsin specializing in British literature.",-0.07729246004742804,0.9891183376312256,0.461686810495435,-0.03568490935464289
132,"Returning home after the war, he found work in the television industry with March of Time and then joined the CBS network.",0.4481054141434793,0.6290279626846313,-0.08272142117834362,-0.03706791669565885
221,His fan mail jumped to thousands of letters a week.,-0.1096524726523034,0.9254775643348694,0.36547051796676183,-0.04007474597657351
349,He received training in intelligence at Verdun and was briefly assigned to a staff of French officers.,-0.17977309706868025,0.8388212323188782,0.23445779516583037,-0.042149203968855575
324,"Marvin graduated from Woodberry Forest School in 1975, and spent most summers and holidays at the sprawling family estate, the Bush Compound.",-0.09273493837562811,0.9928790926933289,0.4673725665043855,-0.043341766153243345
366,"Dole has been married to Senator Elizabeth Dole, nee Hanford of North Carolina since 1975.",-0.09679915958219013,0.9837790131568909,0.4536144697786463,-0.04390949944889374
391,"Two years later, he married Laura Welch, a librarian originally from Midland.",-0.10000833659534036,0.9789227247238159,0.44627241461057837,-0.044630961853590015
315,"After working in various manual jobs he married Edith Elder in 1934 and bought a small farm at Bamganie near Meredith, where he lived for the rest of his life, running sheep and cattle.",-0.20802775460283032,0.8275567293167114,0.21742738117322338,-0.045230929894639366
62,"In 1928, Reagan entered Eureka College in Eureka, Illinois, majoring in economics and sociology, and graduating in 1932.",-0.10351812387237476,0.9946838021278381,0.4701010445206943,-0.04866397815922599
161,"Saint Clare of Assisi, born Chiara Offreduccio, (July 16, 1194 - August 11, 1253) was one of the first followers of Francis of Assisi and founded the Order of Poor Ladies to organize the women who chose to take the Franciscan vow of poverty and celibacy.",-0.11557992075406001,0.9698778986930847,0.43259785375646603,-0.04999962565554879
270,"Jonathan Aitken (born August 30, 1942) is a former Conservative minister, and convicted perjurer.",-0.13449829330052912,0.9305496215820312,0.3731387865709562,-0.05018652995802401
148,It was published in 1950 and earned him some respect as a writer.,-0.10690320958989341,0.9997194409370422,0.4777142533432663,-0.05106918694923464
75,"Haeck was educated at Trent University in Peterborough and State University of New York at Buffalo in Buffalo, New York.",0.6124791401441628,0.6285078525543213,-0.08350775776498444,-0.051146759671264704
19,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 - April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",-0.11468316142798467,0.983767032623291,0.45359635682266247,-0.052019864212639134
306,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",-0.11671652674443564,0.993251621723175,0.4679357803098525,-0.05461583901721326
158,"Following the campaign, King was instrumental in the founding of the Southern Christian Leadership Conference (SCLC) in 1957, a group created to harness the moral authority and organizing power of black churches to conduct nonviolent protests in the service of civil rights reform.",-0.11937548907453559,0.9931108951568604,0.4677230206626993,-0.05583466434302884
332,"His nationally televised speech ""A Time for Choosing"" electrified conservatives; soon after, several top Republican contributors visited Reagan at his home in Pacific Palisades, California, urging him to seek the governorship in 1966.",-0.12339644686752627,0.9861310720443726,0.45717046657505167,-0.05641321118813056
231,"John William Coltrane (September 23, 1926 - July 17, 1967) was an American jazz saxophonist and composer.",-0.12834062510288505,0.995622456073761,0.4715201630820534,-0.06051519247856504
244,"George Timothy Clooney (born May 6, 1961 in Lexington, Kentucky) is an American film and television actor, known for his former role in the long-running television drama ER (1994-99).",-0.13037292525646405,0.9928411245346069,0.4673151637533323,-0.06092524491522545
139,"Henry Ford (July 30, 1863 - April 7, 1947) was the founder of the Henry Ford Motor Company which later became Cadillac and Ford Motor Company.",-0.1311474704101363,0.9957828521728516,0.4717626604181353,-0.06187047954779458
155,"Mrs. Roosevelt was active in the formations of numerous institutions, most notably the United Nations, United Nations Association and Freedom House.",-0.1300115177752641,0.9989778995513916,0.4765931424706559,-0.06196259781389265
146,"He founded the University of Chicago in 1890, the Rockefeller Institute for Medical Research (now Rockefeller University) in New York City in 1901, the General Education Board in 1902, the Rockefeller Foundation in 1913, and the Laura Spelman Rockefeller Memorial in 1918, as well as giving large gifts to other institutions.",-0.1332260339731907,0.9990659356117249,0.47672624115716383,-0.0635123464003158
284,"He graduated from West Point in 1843, ranking 21st in a class of 39.",-0.19289233542055917,0.9220332503318787,0.36026317829272714,-0.06949200582691743
48,"Born in Dublin to William Aitken (himself a Conservative MP) and Penelope Aitken, daughter of John Maffey, 1st Baron Rugby, he attended Eton College and read law at Christ Church, Oxford.",-0.20814761124203268,0.9095776677131653,0.3414320120641766,-0.07106825771271924
63,"He received an A.B. degree in 1938 and a Juris Doctor (J.D.) degree in 1941, both from Harvard University.",-0.1738657465654838,0.9599784016609192,0.417631145261299,-0.07261175085985376
331,"She is the youngest daughter of their household, eternally a baby.",-0.1565986930856926,0.9991030693054199,0.47678238230929276,-0.0746634979559183
371,"Grant married Julia Boggs Dent (1826 - 1902) on August 22, 1848.",-0.16961927273396488,0.9791146516799927,0.446562582363155,-0.07574562045063964
271,"In 1960, Dole was elected as a Republican to the United States House of Representatives for the 87th Congress and to three succeeding Congresses, spanning from January 3, 1961 to January 3, 1969.",-0.16813436726918213,0.9817736744880676,0.45058266733526514,-0.07575843167487518
317,"He was born in Groton, England, as the son of John Winthrop, the founding governor of the Massachusetts Bay Colony.",-0.1648246797993634,0.9903614521026611,0.46356623243572614,-0.07640715582701584
78,Keynes was educated at Oundle School.,0.599567906286317,0.5993105173110962,-0.1276502029822667,-0.07653496493910102
60,Einstein's relationship with Mileva developed into romance over the next few years.,-0.16186407437260225,0.9969755411148071,0.4735658457377185,-0.07665329727481435
340,"Nicholas Gilman, Jr. (August 3, 1755 - May 2, 1814) was a soldier in the Continental Army during the American Revolutionary War, a delegate to the Continental Congress, and a signer of the U.S. Constitution, representing New Hampshire.",-0.16523681748816846,0.9911733269691467,0.4647936780748087,-0.0768010281537017
298,"Walter Ulbricht (June 30, 1893 - August 1, 1973) was a German communist politician.",-0.18952237285082188,0.9536888599395752,0.40812220382662956,-0.07734828848232961
328,"At the age of 17, and having barely passed West Point's height requirement for entrance, Grant received a cadetship to the United States Military Academy at West Point, New York, through his U.S. Congressman, Thomas L. Hamer.",-0.17402263871919907,0.9834892749786377,0.45317642460930624,-0.07886295721584366
319,"Dole has worked part-time for a Washington, DC, law firm, and engaged in a career of writing, consulting, public speaking, and television appearances.",-0.1705189955303673,0.9913902282714844,0.46512160368090383,-0.07931206865914131
377,"In 1964, he married Lynne Vincent.",-0.18239545051585948,0.9765847325325012,0.4427376847674674,-0.0807533394735108
81,"Burroughs attended John Burroughs School in St. Louis, and The Los Alamos Ranch School in New Mexico.",0.7422201866777667,0.6117323637008667,-0.10887004139593928,-0.08080554244851024
402,"He was married to Grace Coolidge and had 2 children: John (born 6 September, 1906 - died 2000) and Calvin Jr. (born 13 April - died 1924).",-0.1853897517922148,0.9818582534790039,0.45071053939765837,-0.08355711502906714
64,He kept his Swiss passport for his whole life.,-0.18766510572600756,0.9816311001777649,0.4503671141476368,-0.08451819209203318
167,"In the 40s, Gillespie led the movement called Afro-Cuban music, bringing Latin and African elements to greater prominence in jazz and even pop music, particularly salsa.",-0.17829019876036392,0.999549925327301,0.4774579685332266,-0.08512607610950855
334,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.",-0.18397266907970714,0.9974984526634216,0.4743564176921764,-0.08726861625791811
355,Clooney was Ferrer's third wife.,-0.18510754737392854,0.996833860874176,0.47335164426322324,-0.08762096191498156
245,"He is a strong supporter of the Democratic Party and is of mostly Irish American heritage, although he also has some distant German ancestry.",-0.18821548194336168,0.9959338307380676,0.471990919709215,-0.08883599842596042
348,"He maintained homes in Long Island, New York and Greenwich, Connecticut; the family compound at Kennebunkport, Maine; a 10,000 acre (40 km�) plantation in South Carolina; and an island retreat in Florida.",-0.1907026510844248,0.993152379989624,0.4677857401520761,-0.08920798078649077
108,He moved to San Juan where he started to work for the Texas Company as a file clerk.,0.04613197390499857,-0.701769232749939,-2.094707850947287,-0.09663300791849587
47,"During his stay in prison, he rediscovered the Bible, learned Greek, and became a student of Christian theology at Oxford University.",-0.21137368119966932,0.9871054887771606,0.4586436536617356,-0.09694519743334724
313,"Lyman Enos Knapp (November 5, 1837 - October 9, 1904) was an American Republican politician who was the Governor of the District of Alaska from 1889 to 1893.",-0.21964567075962038,0.98711097240448,0.4586519441689521,-0.10074091392219345
274,"Richard Bruce Cheney (born January 30, 1941), widely known as Dick Cheney, is an American politician and businessman affiliated with the U.S. Republican Party.",-0.24107777206476388,0.9641277194023132,0.4239043557979039,-0.10219391766430765
401,He was married to Harriet Fay.,-0.2716937403468299,0.9462452530860901,0.3968684710797277,-0.10782667933337892
322,Laurance and Mary had three daughters and a son.,-0.22999114846090074,0.9939321875572205,0.46896470434678406,-0.10785773094034364
342,"Cheney grew up in Casper, Wyoming, and met his high-school sweetheart and future wife, Lynne Vincent, at age fourteen.",-0.2350071056501343,0.9987442493438721,0.47623989477186696,-0.11191975926546098
338,"After a few months, while working in a printing house, Franklin was induced by Pennsylvania Governor Sir William Keith to go to London, ostensibly to acquire the equipment necessary for establishing another newspaper in Philadelphia.",0.04433248903578364,-0.992526650428772,-2.5342939732590652,-0.11235155978296008
276,"Frank Charles Carlucci III (born October 18, 1930) was a government official in the United States, associated with the Republican Party.",-0.25128335319467837,0.982196569442749,0.4512220276472313,-0.11338458414249815
53,from Dartmouth College in 1809 and an A.M. from Dartmouth in 1812.,-0.6045109167306105,0.8087871670722961,0.18905032668436475,-0.11428298629218674
364,"At the time of his death, Ferrer was married to Stella Magee, whom he married in 1992.",-0.377441837771945,0.8856744766235352,0.305293600993356,-0.11523057781894719
106,"In 1925, he joined the United States Rubber Company (based in New York City) as manager of the foreign division, and moved to Greenwich, Connecticut.",0.7940185668199137,0.5877053737640381,-0.1451956196785927,-0.11528801784572544
43,Bush served in the French and Indian Wars as a soldier between 1755 and 1757.,-0.3333155917987633,0.914309024810791,0.3485851878504431,-0.11618887818065353
362,He married Carolyn Bessette in 1996.,-0.26401705454258795,0.9761896133422852,0.44214031767683687,-0.1167325843675626
291,Bush is a lifelong member of the Republican Party and was a businessman in both the oil and professional sports industries.,-0.24778925060394977,0.9991247057914734,0.4768150937671143,-0.11814965476120529
299,"The contest between the two was bitter, although they differed little on issues.",0.047139246638864124,-0.9953888654708862,-2.5386212575692295,-0.11966869358321931
293,He served in the United States Senate as a Republican from Minnesota.,-0.2747033567670537,0.9725567102432251,0.4366478566459226,-0.1199486319457742
405,"On April 8, 1995 he married actress Patricia Arquette.",-0.2611443611257379,0.99048912525177,0.4637592570711358,-0.12110811490398861
128,In 1948 she won the Miss Burbank Beauty Contest which resulted in a motion picture contract with Warner Bros.,-0.3587264664165214,0.907926082611084,0.338935037450467,-0.12158496832935736
54,He began to learn mathematics around age twelve.,-0.2866743775472995,0.9664409756660461,0.42740168824433183,-0.12252511294010879
120,"He then returned to local and syndicated radio and television in Cincinnati, including a stint as news anchor for WKRC-TV.",0.4793609223562342,0.5143317580223083,-0.25612666137441914,-0.12277711263646442
294,"His father, a tanner, and his mother were born in Pennsylvania.",-0.2882321370307794,0.9709445238113403,0.4342104475242792,-0.12515340521101406
307,"Diane Julie Abbott (born September 27, 1953 in Paddington, London) is a British Labour Member of Parliament for Hackney North and Stoke Newington constituency.",-0.32771810561960973,0.9381794929504395,0.38467412622059155,-0.1260646759258909
403,He was married with HRH Princess Olga of Greece and Denmark in 1923.,-0.26585307772989497,0.9984328150749207,0.4757690480304965,-0.12648466570752973
154,"In 1968, 6 years after her death, she was honored, as the former president of United Nations Commission on Human Rights, by a posthume Nobel Peace Prize, along with Rene Cassin, president of the European Court of Human Rights, for their work in drafting and promoting the adoption and proclamation the 1948 Universal Declaration of Human Rights.",-0.27697147732892546,0.9990129470825195,0.4766461296254742,-0.1320173826854821
335,He is the heir to several Forbes family offshore trusts.,-0.28388150011341573,0.9948452711105347,0.47034516391253595,-0.13352229070258112
393,"Bush is very close to his wife Laura, his father George H. W. Bush and mother Barbara Bush.",-0.2835663441280813,0.9971099495887756,0.473769053278731,-0.1343449583992719
141,"Henry Ford, with his son Edsel, founded the Ford Foundation in 1936 as a local philanthropic organization with a broad charter to promote human welfare.",-0.3020224610732836,0.9975904226303101,0.47449546391647013,-0.14330828778016175
44,"He won directing Emmys for his work on the original 1854 CBS teleplay, Twelve Angry Men.",-0.30429787649551593,0.9984142780303955,0.4757410225115365,-0.144766982912066
330,"In 1920, after years of moving from town to town, the family settled in Dixon, Illinois.",-0.3327492111095369,0.9798071384429932,0.4476095292418615,-0.1489417177403406
329,"In the fall of 1823 they moved to the village of Georgetown in Brown County, Ohio, where Grant spent most of his time until he was 17.",-0.43497289888173396,0.9109418988227844,0.3434945460769013,-0.14941081845713508
239,"Mildred Bailey (February 27, 1907 - December 12, 1951) was a popular American singer during the 1930s.",-0.31662778493846655,0.9984379410743713,0.47577679785245974,-0.1506441536291409
376,"Cheney grew up in Casper, Wyoming, and met his high-school sweetheart and future wife, Lynne Vincent, at age fourteen.",-0.31700396287514276,0.9987442493438721,0.47623989477186696,-0.15096993392192282
152,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.",-0.35428906722085546,0.9676197171211243,0.4291837868390383,-0.15205512350551734
272,"John Alston Maxton, Baron Maxton (born May 5, 1936) was a Labour backbench Member of Parliament in the British House of Commons.",-0.3576649210902282,0.9732042551040649,0.4376268574111376,-0.15652377542291906
367,"The couple have four children: daughters Katherine and Christina, and sons Patrick and Christopher.",-0.3557590338356381,0.9967792630195618,0.47326909964789404,-0.16836975763499712
326,"Coltrane moved to Philadelphia, Pennsylvania in June 1943.",-0.3751146740905342,0.9823710918426514,0.45148588205081647,-0.16935897950196938
52,"After the war, Dole continued to study law, and eventually earned his Law Degree from Washburn University in 1952.",-0.4686776031833825,0.9260636568069458,0.36635661098262695,-0.17170313834572445
268,He was wearing shoes without socks and died from a toe infection.,0.06915152866151017,-0.9991979002952576,-2.5443800060873687,-0.1759477669167241
20,He also was awarded the Presidential Medal of Freedom.,-0.3816190035690387,0.9985507130622864,0.4759472939356507,-0.18163053206310342
388,"He was married to actress Talia Shire, whose brother Francis Ford Coppola offered him his big break, scoring The Conversation in 1974.",-0.3856139945701382,0.9975322484970093,0.47440751244860835,-0.1829381759293904
400,Honecker married Margot Feist in 1953 and remained married until his death.,-0.6822063954821275,0.8615894317626953,0.26888025147125855,-0.18343182717253528
372,He was given just his grandfather's first and last name and was not given any middle name.,0.07248833804574475,-0.9985804557800293,-2.5434465129976354,-0.18437021063544332
37,In 1997 she received the Lifetime Achievement Award in Comedy.,-0.40526627292357575,0.9994649291038513,0.4773294656713712,-0.1934455335092385
162,He was a founding member of Arbusto Energy company and served as managing general partner of the Texas Rangers baseball team.,-0.41723949985426206,0.9915004968643188,0.4652883149673221,-0.19413666382499783
365,"He married his second wife, Elizabeth Harris in June 2003.",-0.4354624955693982,0.9797115921974182,0.4474650761650353,-0.1948542587469771
130,"Eventually, the band settled on Chad Channing, with whom the band recorded the album Bleach, released on Sub Pop Records in 1989.",-0.5247184115181305,0.9315404891967773,0.3746368451792896,-0.1965788502986406
147,His gift of $5 million dollars helped found the Great Smoky Mountains National Park.,-0.4171063605721259,0.9986796975135803,0.47614230108365563,-0.198601982319441
